Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,T1_Start,T1_End,T1_Min,T1_Max,T1_Start.1,T1_End.1,T1_Min.1,T1_Max.1,Date
0,,  0d 23:21:08.75,-0.7500572213321128,2.4999618524450002,1.4673,1.4612031008989999,0.25543015131200003,5.442885970002,0,0,28.657424926757997,27.528747558594,27.346166610718,28.674022674561,27.528747558594,28.425048828125,27.362764358520998,28.425048828125,43623.413620544
1,,  1d 00:18:02.83,-4.4997329671170005,2.499809262226,1.46036,1.399096960283,1.222007409532,5.034800617636,0,0,28.474843978882,27.545345306395998,27.49555015564,32.188724517821996,27.545345306395998,34.602405548096,27.528747558594,34.602405548096,43623.4531468171
2,,  1d 01:13:42.65,-4.499961852445,2.499809262226,1.40193,1.400746969868,1.206344549965,5.043087812337,0,0,34.812992095946996,27.64493560791,27.628335952759,35.120777130127,27.661533355713,34.505207061768,27.64493560791,34.505207061768,43623.4918136227
3,,  1d 02:09:22.91,-4.4997329671170005,2.499656672007,1.4026299999999998,1.404346974594,1.1997305930600002,5.058184463755,0,0,34.731994628906,27.993495941162,27.976898193359,35.023582458496,27.993495941162,34.991184234619006,27.993495941162,34.991184234619006,43623.5304853125
4,,  1d 03:04:59.70,-4.500038147555,2.499656672007,1.405,1.403346986018,1.189236133381,5.055029613157,0,0,35.169372558594,27.777721405029002,27.744524002075,35.444759368896,27.777721405029002,34.489009857178004,27.777721405029002,34.489009857178004,43623.5691168519
5,,  1d 04:00:27.40,-4.499885557336,2.499809262226,1.4042500000000002,1.404459512455,1.188381699884,5.058828343455,0,0,34.715797424316,27.827516555785998,27.827516555785998,35.023582458496,27.827516555785998,34.715797424316,27.794319152832,34.715797424316,43623.607643125
6,,  1d 04:55:54.63,-4.500038147555,2.499809262226,1.405,1.40410945064,1.186329348821,5.0572307230339995,0,0,34.958786010742,27.761123657227,27.694730758667003,35.217971801758,27.761123657227,34.650997161865,27.727926254272,34.650997161865,43623.646164340294
7,,  1d 05:51:13.42,-4.500038147555,2.499809262226,1.40491,1.4052469646630001,1.18080400605,5.061880646966,0,0,34.861591339111,27.628335952759,27.628335952759,35.153175354004,27.611738204956,34.699596405029,27.611738204956,34.699596405029,43623.684587338
8,,  1d 06:46:24.20,-4.500038147555,2.499809262226,1.4058099999999998,1.404734446371,1.1749107580040001,5.060412971221,0,0,34.942584991455,27.777721405029002,27.777721405029002,35.217971801758,27.777721405029002,34.618602752686,27.761123657227,34.618602752686,43623.7229179167
9,,  1d 07:41:35.30,-4.500190737774,2.499656672007,1.40537,1.404596960551,1.176988350005,5.060530973981,0,0,34.845390319824,27.794319152832,27.794319152832,35.185573577880994,27.794319152832,34.602405548096,27.794319152832,34.602405548096,43623.7612523032
10,,  1d 08:36:40.90,-4.499885557336,2.499809262226,1.4053099999999998,1.40394697377,1.167569671623,5.057267338347,0,0,34.812992095946996,27.661533355713,27.661533355713,35.120777130127,27.64493560791,34.489009857178004,27.64493560791,34.489009857178004,43623.7995226505
11,,  1d 09:31:44.53,-4.500038147555,2.499809262226,1.40447,1.404621986031,1.168872053503,5.060047201326,0,0,34.715797424316,27.727926254272,27.727926254272,34.942584991455,27.711328506470004,34.570007324219,27.711328506470004,34.570007324219,43623.8377705787
12,,  1d 10:26:43.44,-4.499885557336,2.499809262226,1.40516,1.404396975259,1.167836611742,5.059399671443,0,0,34.78059387207,27.694730758667003,27.694730758667003,35.055980682373,27.711328506470004,34.440410614014,27.694730758667003,34.440410614014,43623.8759637037
13,,  1d 11:21:38.69,-4.499961852445,2.4999618524450002,1.40488,1.404384509906,1.166509277759,5.059193043446,0,0,34.667198181152,27.744524002075,27.727926254272,34.926387786865,27.727926254272,34.505207061768,27.727926254272,34.505207061768,43623.9141145023
14,,  1d 12:16:31.99,-4.499961852445,2.4999618524450002,1.4050200000000002,1.404309471192,1.160887187904,5.058785239582,0,0,34.715797424316,27.761123657227,27.761123657227,35.039783477783,27.761123657227,34.489009857178004,27.727926254272,34.489009857178004,43623.9522428704
15,,  1d 13:11:21.95,-4.500038147555,2.499656672007,1.40489,1.404459488082,1.162209610817,5.059576387718,0,0,34.764392852783,27.794319152832,27.777721405029002,35.007381439209,27.761123657227,34.521408081055,27.761123657227,34.521408081055,43623.990332419
16,,  1d 14:06:12.85,-4.499961852445,2.499809262226,1.405,1.404509461577,1.1607573215559999,5.059682524386,0,0,34.731994628906,27.744524002075,27.727926254272,35.07218170166,27.744524002075,34.472808837891,27.727926254272,34.472808837891,43624.028432754596
17,,  1d 15:00:59.14,-4.500038147555,2.499809262226,1.4050200000000002,1.404446961718,1.157656891894,5.059391319237,0,0,34.699596405029,27.761123657227,27.744524002075,34.991184234619006,27.744524002075,34.521408081055,27.711328506470004,34.521408081055,43624.0664797454
18,,  1d 15:55:45.16,-4.499961852445,2.499809262226,1.40498,1.404534488008,1.1559332058429999,5.059661357807999,0,0,34.731994628906,27.744524002075,27.744524002075,35.007381439209,27.744524002075,34.570007324219,27.711328506470004,34.570007324219,43624.104523831
19,,  1d 16:50:26.34,-4.500038147555,2.499809262226,1.40497,1.4040344691639999,1.152963882522,5.057543135856999,0,0,34.764392852783,27.711328506470004,27.694730758667003,35.08837890625,27.694730758667003,34.521408081055,27.694730758667003,34.521408081055,43624.1425118519
20,,  1d 17:45:07.50,-4.499961852445,2.499656672007,1.40452,1.404071969532,1.152705131774,5.057940593544,0,0,34.731994628906,27.727926254272,27.711328506470004,35.039783477783,27.711328506470004,34.553806304931996,27.711328506470004,34.553806304931996,43624.1804995139
21,,  1d 18:39:46.04,-4.499961852445,2.499809262226,1.4045799999999995,1.404071970687,1.151683132287,5.057811820417,0,0,34.78059387207,27.694730758667003,27.678131103516,35.055980682373,27.694730758667003,34.586204528809,27.694730758667003,34.586204528809,43624.2184569213
22,,  1d 19:34:20.72,-4.499809262226,2.499656672007,1.4045800000000002,1.403859491461,1.149835207939,5.05675903708,0,0,34.78059387207,27.64493560791,27.64493560791,35.07218170166,27.661533355713,34.537605285645,27.661533355713,34.537605285645,43624.2563695255
23,,  1d 20:28:57.51,-4.499961852445,2.499809262226,1.40436,1.4038719688069998,1.1488332574299998,5.056868580269,0,0,34.812992095946996,27.761123657227,27.761123657227,35.08837890625,27.761123657227,34.537605285645,27.761123657227,34.537605285645,43624.2943067245
24,,  1d 21:23:29.48,-4.499961852445,2.4999618524450002,1.4042299999999999,1.4035844481270001,1.147312598516,5.055645334945,0,0,34.78059387207,27.694730758667003,27.678131103516,35.07218170166,27.694730758667003,34.586204528809,27.661533355713,34.586204528809,43624.332188217595
25,,  1d 22:18:00.50,-4.499961852445,2.499809262226,1.40415,1.403534505301,1.145489539991,5.055567258451,0,0,34.79679107666,27.761123657227,27.761123657227,35.120777130127,27.761123657227,34.570007324219,27.761123657227,34.570007324219,43624.3700586806
26,,  1d 23:12:30.22,-4.499809262226,2.4999618524450002,1.40403,1.403384494339,1.144389622016,5.054955331816,0,0,34.812992095946996,27.777721405029002,27.744524002075,35.07218170166,27.761123657227,34.602405548096,27.761123657227,34.602405548096,43624.4079137616
27,,  2d 00:06:58.83,-4.500038147555,2.4999618524450002,1.40382,1.40327199787,1.1433574738449999,5.0546020135,0,0,34.812992095946996,27.727926254272,27.727926254272,35.055980682373,27.711328506470004,34.537605285645,27.711328506470004,34.537605285645,43624.4457561921
