Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,T1_Start,T1_End,T1_Min,T1_Max,T1_Start.1,T1_End.1,T1_Min.1,T1_Max.1,Date
0,,  0d 23:22:19.73,-0.7500572213321128,2.4999618524450002,1.4707800000000002,1.4647466605430002,0.24448925124200002,5.458883737401,0,0,28.064878463744996,27.462938308716,27.312452316284,28.700260162354002,27.446216583252,27.964553833007997,27.295730590820003,28.298965454102,43603.7043238426
1,,  1d 00:18:09.70,-4.4997329671170005,2.499504081788,1.4657200000000001,1.4190595941639998,1.140215139565,5.119107398345,0,0,27.897672653198,29.870698928832997,27.897672653198,30.559192657470998,29.853981018066,29.084833145142003,28.064878463744996,29.853981018066,43603.7431094792
2,,  1d 01:12:59.00,-4.500038147555,2.4999618524450002,1.4216099999999998,1.4203095896059998,1.118818119879,5.125486315182,0,0,29.185157775879002,30.298091888428,29.185157775879002,34.589897155762,30.281774520874,28.048156738281,28.048156738281,30.330730438232003,43603.781192638904
3,,  1d 02:07:37.31,-4.500114442664,2.499809262226,1.42113,1.420909589971,1.1137868239139999,5.127962206223001,0,0,27.997993469238,30.412322998047,27.780628204345998,34.557258605956996,30.396003723145,28.951068878174,28.951068878174,30.510236740112,43603.8191486458
4,,  1d 03:02:05.65,-4.499961852445,2.499504081788,1.4216799999999998,1.421347089375,1.10873409086,5.129967067388,0,0,28.900907516479002,31.799406051635998,27.981275558472,34.394069671630994,31.750450134277,30.151226043701,30.08595085144,31.750450134277,43603.856989398104
5,,  1d 03:56:27.68,-4.499961852445,2.499809262226,1.42203,1.421547081018,1.105504088133,5.130638474897,0,0,30.167543411255004,32.223690032959,27.880952835082997,32.223690032959,32.240013122559,30.363367080688,30.118587493895998,34.589897155762,43603.894756990696
6,,  1d 04:50:45.00,-4.499961852445,2.499656672007,1.4220700000000002,1.4231720452160002,1.101779898137,5.138261228816,0,0,30.379688262939,31.065069198607997,27.931114196777,31.065069198607997,31.081388473510998,30.706060409545998,30.706060409545998,34.818355560303004,43603.9324701042
7,,  1d 05:44:58.38,-4.499809262226,2.499656672007,1.42374,1.42298462819,1.094426769869,5.136532670377,0,0,30.706060409545998,27.981275558472,27.931114196777,30.738697052002,27.997993469238,33.333362579346,27.914392471313,33.333362579346,43603.970137615695
8,,  1d 06:39:07.90,-4.499961852445,2.499504081788,1.42367,1.422222060075,1.092224066743,5.1349868496569995,0,0,33.398632049561,28.482891082764002,28.482891082764002,34.655166625977,28.499612808228,31.668857574463,27.864231109619002,31.668857574463,43604.0077604745
9,,  1d 07:33:16.80,-4.500038147555,2.499504081788,1.4225500000000002,1.4223970788359999,1.094868871977,5.134960047214,0,0,31.652538299561,29.586448669434,29.586448669434,34.377750396729,29.569730758667003,29.502847671509,27.79734992981,29.569730758667003,43604.0453760995
10,,  1d 08:27:22.85,-4.500038147555,2.499809262226,1.42274,1.422497087904,1.093378912063,5.135306156879,0,0,29.536287307739002,30.036994934082,29.536287307739002,34.345115661621,30.053314208984,28.048156738281,28.048156738281,30.232818603516,43604.0829586227
11,,  1d 09:21:31.24,-4.499885557336,2.499809262226,1.4230899999999995,1.422534589755,1.090583474309,5.135198080546,0,0,28.064878463744996,30.102270126343,27.914392471313,34.230884552002,30.08595085144,28.900907516479002,28.900907516479002,30.200180053710998,43604.1205684606
12,,  1d 10:15:28.09,-4.499885557336,2.4999618524450002,1.42296,1.422434597324,1.081881150745,5.134661628568,0,0,28.884185791016,31.293529510498,27.964553833007997,34.426708221436,31.24457359314,30.036994934082,30.004358291626,31.24457359314,43604.1580446296
13,,  1d 11:09:25.26,-4.499885557336,2.499656672007,1.42293,1.422484592631,1.08205047563,5.135130546098,0,0,30.08595085144,32.207374572754,27.897672653198,32.207374572754,32.207374572754,30.183862686157,30.134906768799,34.377750396729,43604.1955246065
14,,  1d 12:03:21.22,-4.500038147555,2.499504081788,1.42278,1.4219221351109999,1.079950432954,5.1336337024550005,0,0,30.216499328613,31.456716537476,27.864231109619002,31.456716537476,31.440397262573,30.232818603516,30.216499328613,34.443027496338,43604.2329904745
15,,  1d 12:57:15.61,-4.500038147555,2.499504081788,1.4225299999999999,1.422184575257,1.078655351783,5.1340299265630005,0,0,30.216499328613,27.914392471313,27.83078956604,30.281774520874,27.897672653198,34.443027496338,27.897672653198,34.573577880859,43604.2704380787
16,,  1d 13:51:10.67,-4.499961852445,2.499656672007,1.42255,1.421659604925,1.076095053794,5.133055885115,0,0,34.279838562012,28.382568359375,28.36584854126,34.279838562012,28.349126815795998,31.799406051635998,27.947832107544,31.799406051635998,43604.3078938194
17,,  1d 14:44:59.38,-4.499961852445,2.4999618524450002,1.42203,1.422022083423,1.075294433487,5.133691871733999,0,0,31.815727233887,29.703495025635,29.670055389404002,34.45934677124,29.670055389404002,30.396003723145,27.931114196777,30.396003723145,43604.3452757639
18,,  1d 15:38:48.88,-4.500038147555,2.499504081788,1.4224,1.421797071465,1.071952428414,5.1324178413679995,0,0,30.428644180298,30.069631576538,30.020675659179997,34.573577880859,30.08595085144,28.064878463744996,28.048156738281,30.134906768799,43604.3826667477
19,,  1d 16:32:35.90,-4.499885557336,2.499809262226,1.42209,1.4216970851589998,1.07212511077,5.131912680126,0,0,28.115039825439,30.004358291626,27.897672653198,34.524620056152,30.036994934082,28.834024429320998,28.834024429320998,30.134906768799,43604.4200289815
20,,  1d 17:26:20.91,-4.500038147555,2.4999618524450002,1.42212,1.421572119419,1.0658491241249999,5.131290015356,0,0,28.783863067627,30.624464035034,27.931114196777,34.426708221436,30.591827392578,30.232818603516,29.954303741455004,30.591827392578,43604.4573684259
21,,  1d 18:20:08.78,-4.500114442664,2.4999618524450002,1.4219,1.4213846153229999,1.065809082098,5.130983697166,0,0,30.200180053710998,32.582702636719,27.880952835082997,32.582702636719,32.566383361816,30.036994934082,29.987745285034,34.524620056152,43604.4947404282
22,,  1d 19:13:57.68,-4.499809262226,2.499656672007,1.42171,1.422147102229,1.0696677405750001,5.1339270914420005,0,0,30.053314208984,31.619901657104002,27.814067840576,31.619901657104002,31.685178756714002,30.363367080688,30.347047805785998,34.606212615967,43604.5321247222
23,,  1d 20:07:42.48,-4.499885557336,2.499809262226,1.4225499999999998,1.4214346228259997,1.0627276193569999,5.1318708345349995,0,0,30.396003723145,29.051389694214002,27.914392471313,30.428644180298,29.118274688720998,32.40319442749,29.118274688720998,34.475662231445,43604.5694614583
24,,  1d 21:01:24.02,-4.500038147555,2.499504081788,1.4217899999999999,1.421309579648,1.061392912914,5.1312768399760005,0,0,32.321601867676,28.181922912598,28.165201187134,32.321601867676,28.198640823364002,32.027866363525,27.914392471313,32.027866363525,43604.6067603819
25,,  1d 21:55:02.08,-4.500114442664,2.499809262226,1.4215300000000002,1.421734550201,1.058262224402,5.132108616139,0,0,31.995231628418,29.285480499267997,29.285480499267997,34.491985321045,29.285480499267997,31.146661758423,27.79734992981,31.146661758423,43604.6440189815
26,,  1d 22:48:36.34,-4.500114442664,2.499809262226,1.42218,1.420572088926,1.055051156855,5.128444875562001,0,0,31.179300308228,30.167543411255004,30.069631576538,34.573577880859,30.151226043701,27.997993469238,27.997993469238,30.281774520874,43604.6812338079
27,,  1d 23:42:08.11,-4.500038147555,2.4999618524450002,1.42095,1.4212095944499998,1.055186693418,5.13059267512,0,0,28.031436920166,30.216499328613,27.964553833007997,34.655166625977,30.167543411255004,28.633377075194996,28.583215713501,30.281774520874,43604.7184196991
28,,  2d 00:35:46.35,-4.500190737774,2.499809262226,1.4214399999999998,1.42059711051,1.057151750917,5.128157524156,0,0,28.566495895385998,30.396003723145,27.83078956604,34.622531890869006,30.428644180298,30.053314208984,29.971023559570003,30.428644180298,43604.755680289396
29,,  2d 01:29:23.40,-4.500038147555,2.499809262226,1.42091,1.420859604122,1.054435189077,5.1297818523159995,0,0,30.020675659179997,33.610778808594,27.83078956604,33.610778808594,33.725006103516,30.249135971069002,30.134906768799,34.704124450684,43604.7929274884
30,,  2d 02:22:55.92,-4.500038147555,2.4999618524450002,1.42113,1.419984600323,1.055708614902,5.125942103430001,0,0,30.330730438232003,31.815727233887,27.897672653198,31.815727233887,31.815727233887,30.183862686157,30.004358291626,34.394069671630994,43604.8301218866
31,,  2d 03:16:26.23,-4.500114442664,2.499656672007,1.4203,1.419897096018,1.055672269141,5.125694732493,0,0,30.167543411255004,29.971023559570003,27.947832107544,30.249135971069002,29.987745285034,31.456716537476,29.987745285034,34.557258605956996,43604.867290763905
32,,  2d 04:09:52.23,-4.500114442664,2.499504081788,1.42014,1.419247092694,1.0501873032940001,5.123316624106,0,0,31.407760620117003,28.098318099976,28.098318099976,31.407760620117003,28.081600189209,32.109462738037,27.880952835082997,32.109462738037,43604.904409919
33,,  2d 05:03:19.95,-4.500114442664,2.499809262226,1.4195600000000002,1.4189095797040001,1.051900139847,5.1206826733829995,0,0,32.142097473145,28.884185791016,28.850746154785,34.508304595946996,28.850746154785,31.375122070312,27.663583755493,31.375122070312,43604.9415489699
34,,  2d 05:56:43.03,-4.499961852445,2.499504081788,1.41915,1.419147068069,1.049618551882,5.121752186536,0,0,31.375122070312,30.134906768799,30.004358291626,34.540939331055,30.118587493895998,27.947832107544,27.83078956604,30.183862686157,43604.9787194792
35,,  2d 06:50:09.53,-4.500038147555,2.499656672007,1.41941,1.4188846217489999,1.053967273442,5.120424624293,0,0,27.947832107544,29.987745285034,27.947832107544,34.524620056152,30.020675659179997,28.36584854126,28.36584854126,30.167543411255004,43605.0157593171
36,,  2d 07:43:31.87,-4.499961852445,2.4999618524450002,1.4192200000000001,1.418009574658,1.047497395634,5.118304524312,0,0,28.36584854126,30.200180053710998,27.79734992981,34.475662231445,30.216499328613,29.569730758667003,29.569730758667003,30.249135971069002,43605.0528359606
