Time domain (s),Current (AC) (A),Potential (AC) (V),Frequency (Hz),Column 5
0,-0.403807401657104,-0.0151654507104668,0.63096,0.45
0.00386935186065678,-0.40285849571228,-0.0151887925261378,,
0.00773870372131355,-0.401629209518433,-0.0151533765527327,,
0.0116080555819703,-0.40046238899231,-0.0151437945053039,,
0.0154774074426271,-0.39914345741272,-0.0151225298804287,,
0.0193467593032839,-0.397930502891541,-0.0151121335534619,,
0.0232161111639407,-0.396304368972778,-0.0150386124095787,,
0.0270854630245974,-0.394790410995483,-0.0150124102425373,,
0.0309548148852542,-0.393142461776733,-0.0149692586135215,,
0.034824166745911,-0.391436815261841,-0.0149412308006371,,
0.0386935186065678,-0.389402985572815,-0.0148687443622815,,
0.0425628704672245,-0.387460350990295,-0.0148242234988833,,
0.0464322223278813,-0.385483980178833,-0.0147797026354857,,
0.0503015741885381,-0.383394002914429,-0.0147331279205147,,
0.0541709260491949,-0.380996465682983,-0.0146486529015739,,
0.0580402779098517,-0.378647089004517,-0.0145750850792457,,
0.0619096297705084,-0.376244783401489,-0.0145175538959696,,
0.0657789816311652,-0.373962640762329,-0.0144673097365842,,
0.069648333491822,-0.371278047561646,-0.0143701563333729,,
0.0735176853524788,-0.368592500686646,-0.0143261100341645,,
0.0773870372131355,-0.365796327590942,-0.0142421121726599,,
0.0812563890737923,-0.363008856773376,-0.0141511203241684,,
0.0851257409344491,-0.360124826431274,-0.0140462494180755,,
0.0889950927951059,-0.357043385505676,-0.0139622308105953,,
0.0928644446557626,-0.353976011276245,-0.0138532081161578,,
0.0967337965164194,-0.350871324539185,-0.0137783566365961,,
0.100603148377076,-0.347600698471069,-0.0136630712508081,,
0.104472500237733,-0.34429669380188,-0.0135663950050331,,
0.10834185209839,-0.340668439865112,-0.0134494732804282,,
0.112211203959047,-0.337196707725525,-0.0133320484659181,,
0.116080555819703,-0.333579778671265,-0.0132255567804904,,
0.11994990768036,-0.330058932304382,-0.0130928447752923,,
0.123819259541017,-0.326329469680786,-0.0129862130545297,,
0.127688611401674,-0.322424650192261,-0.0128610318384337,,
0.13155796326233,-0.318626165390015,-0.0127326375893841,,
0.135427315122987,-0.314691781997681,-0.0125990516599686,,
0.139296666983644,-0.310766935348511,-0.0124749699805737,,
0.143166018844301,-0.306413888931274,-0.0123006000565953,,
0.147035370704958,-0.302259683609009,-0.0121754810784256,,
0.150904722565614,-0.297965288162231,-0.0120682451311271,,
0.154774074426271,-0.293664216995239,-0.011908249574915,,
0.158643426286928,-0.289262056350708,-0.0117645655419305,,
0.162512778147585,-0.28473162651062,-0.011614572139151,,
0.166382130008241,-0.280310869216919,-0.0114676491407435,,
0.170251481868898,-0.275719404220581,-0.01128479411279,,
0.174120833729555,-0.271071672439575,-0.0111337011733097,,
0.177990185590212,-0.266175985336304,-0.0109733970207122,,
0.181859537450869,-0.261417508125305,-0.0107945459660281,,
0.185728889311525,-0.256645321846008,-0.0106499672628506,,
0.189598241172182,-0.251661539077759,-0.0104871321012436,,
0.193467593032839,-0.246845006942749,-0.0103047334847513,,
0.197336944893496,-0.241762399673462,-0.0101643662145983,,
0.201206296754152,-0.23663592338562,-0.00993124628128417,,
0.205075648614809,-0.231539964675903,-0.00976649989668532,,
0.208945000475466,-0.226360082626343,-0.00959362368294192,,
0.212814352336123,-0.221083879470825,-0.00943732609686077,,
0.21668370419678,-0.215788125991821,-0.00920567653455917,,
0.220553056057436,-0.210333108901978,-0.00905646629235424,,
0.224422407918093,-0.205034017562866,-0.00883291025373989,,
0.22829175977875,-0.199532151222229,-0.00865221280723771,,
0.232161111639407,-0.193985223770142,-0.00846429316801833,,
0.236030463500063,-0.188519239425659,-0.00826486469889698,,
0.23989981536072,-0.182984113693237,-0.00806699217793749,,
0.243769167221377,-0.177406191825867,-0.00787871985713506,,
0.247638519082034,-0.171725988388062,-0.00766974564604217,,
0.251507870942691,-0.165888428688049,-0.0074688001274632,,
0.255377222803347,-0.160260438919067,-0.00725964179583816,,
0.259246574664004,-0.154463529586792,-0.00705761489328705,,
0.263115926524661,-0.148679494857788,-0.00682071659918693,,
0.266985278385318,-0.142749190330505,-0.00665713458246264,,
0.270854630245974,-0.136808156967163,-0.00642399130992599,,
0.274723982106631,-0.130910992622375,-0.00623526517090944,,
0.278593333967288,-0.12497353553772,-0.00599741256193731,,
0.282462685827945,-0.118957757949829,-0.00581665287750832,,
0.286332037688601,-0.112925291061401,-0.00557711984452158,,
0.290201389549258,-0.106896162033081,-0.00534414253978888,,
0.294070741409915,-0.10078501701355,-0.00514817864857386,,
0.297940093270572,-0.0945961475372314,-0.00490503322260505,,
0.301809445131229,-0.0884644985198975,-0.00471767631797126,,
0.305678796991885,-0.0823533535003662,-0.0044389541372869,,
0.309548148852542,-0.0762531757354736,-0.00425831892871109,,
0.313417500713199,-0.0699808597564697,-0.00402042482778775,,
0.317286852573856,-0.0637915134429932,-0.00376521043057876,,
0.321156204434512,-0.0576174259185791,-0.00355436389519825,,
0.325025556295169,-0.0513479709625244,-0.0033083010664261,,
0.328894908155826,-0.0451924800872803,-0.00308820441922464,,
0.332764260016483,-0.0389268398284912,-0.00286825558709891,,
0.33663361187714,-0.0325639247894287,-0.00261756121929935,,
0.340502963737796,-0.0263893604278564,-0.00241118025514231,,
0.344372315598453,-0.020006537437439,-0.00220919484454241,,
0.34824166745911,-0.0137197971343994,-0.00196153198241067,,
0.352111019319767,-0.00749838352203369,-0.00173104678798364,,
0.355980371180423,-0.00115513801574707,-0.00149078245936085,,
0.35984972304108,0.00517010688781738,-0.00125332661716948,,
0.363719074901737,0.0113260746002197,-0.00101725556884213,,
0.367588426762394,0.017681360244751,-0.000781127469082321,,
0.371457778623051,0.0239899158477783,-0.000544291412909015,,
0.375327130483707,0.0302379727363586,-0.00032060830519498,,
0.379196482344364,0.0365440845489502,-0.000118542503939612,,
0.383065834205021,0.0427095890045166,0.000154080359950903,,
0.386935186065678,0.0489523410797119,0.000388717342722611,,
0.390804537926334,0.0552656650543213,0.000614993697372501,,
0.394673889786991,0.0614697933197021,0.000848302937713097,,
0.398543241647648,0.0676186084747314,0.00107391542114721,,
0.402412593508305,0.0737541317939758,0.00131726571362423,,
0.406281945368962,0.0799829959869385,0.00154933019543524,,
0.410151297229618,0.0861065983772278,0.00175537403749049,,
0.414020649090275,0.0922853946685791,0.00199870877048536,,
0.417890000950932,0.0983197689056396,0.00224220428479072,,
0.421759352811589,0.104467630386353,0.0024446850055555,,
0.425628704672245,0.110488653182983,0.00270701786560412,,
0.429498056532902,0.116531610488892,0.00293468420061194,,
0.433367408393559,0.12260365486145,0.00317622440672727,,
0.437236760254216,0.128584146499634,0.00340624540995282,,
0.441106112114873,0.134569942951202,0.00364295180377949,,
0.444975463975529,0.140434980392456,0.00383790173544218,,
0.448844815836186,0.146352052688599,0.00409121009615321,,
0.452714167696843,0.152252435684204,0.00427493645507715,,
0.4565835195575,0.158040761947632,0.00451498813745133,,
0.460452871418156,0.163856685161591,0.00476282474712741,,
0.464322223278813,0.169517815113068,0.00494621917044302,,
0.46819157513947,0.175175428390503,0.00517583044065262,,
0.472060927000127,0.180909872055054,0.00539167156963227,,
0.475930278860784,0.186578512191772,0.00562203488145308,,
0.47979963072144,0.192106425762177,0.00581343725130745,,
0.483668982582097,0.19762921333313,0.00605705205497165,,
0.487538334442754,0.20302939414978,0.00625813242239115,,
0.491407686303411,0.20847487449646,0.00647942455643014,,
0.495277038164067,0.213798820972443,0.00669171812360103,,
0.499146390024724,0.219177484512329,0.00689959279799313,,
0.503015741885381,0.224422693252563,0.00710288261180203,,
0.506885093746038,0.229640305042267,0.0073379552600592,,
0.510754445606695,0.234869718551636,0.00751842450083107,,
0.514623797467351,0.239865064620972,0.00772362813087879,,
0.518493149328008,0.245086908340454,0.00791803866717888,,
0.522362501188665,0.250020265579224,0.00811835661999938,,
0.526231853049322,0.254851520061493,0.00828635752950291,,
0.530101204909978,0.259834051132202,0.0085067420271141,,
0.533970556770635,0.264557600021362,0.00868746021959188,,
0.537839908631292,0.269375085830688,0.00889208296232624,,
0.541709260491949,0.274075269699097,0.00907706963926058,,
0.545578612352606,0.278764963150024,0.00926645964949246,,
0.549447964213262,0.28325343132019,0.00942738618135452,,
0.553317316073919,0.287681818008423,0.00961563516293484,,
0.557186667934576,0.292201340198517,0.00980535710877417,,
0.561056019795233,0.296549081802368,0.00998499132403285,,
0.564925371655889,0.300763368606567,0.0101429148759431,,
0.568794723516546,0.305013477802277,0.0103336118826309,,
0.572664075377203,0.309200584888458,0.0104842276646751,,
0.57653342723786,0.3130943775177,0.0106791775963382,,
0.580402779098517,0.317084074020386,0.0108316812621521,,
0.584272130959173,0.32107949256897,0.0109951595489988,,
0.58814148281983,0.325068771839142,0.0111592602151109,,
0.592010834680487,0.328729391098022,0.0112915780467744,,
0.595880186541144,0.332389116287231,0.0114936801534871,,
0.5997495384018,0.335958778858185,0.0116463394141171,,
0.603618890262457,0.339515447616577,0.0117900415998298,,
0.607488242123114,0.342904806137085,0.0119045801305004,,
0.611357593983771,0.346292734146118,0.01206333352143,,
0.615226945844428,0.349592924118042,0.0121928247139338,,
0.619096297705084,0.352752923965454,0.0123266984937591,,
0.622965649565741,0.356025457382202,0.0124554895095899,,
0.626835001426398,0.359092473983765,0.012589752276456,,
0.630704353287055,0.361997306346893,0.0127473024008071,,
