Time domain (s),Current (AC) (A),Potential (AC) (V),Frequency (Hz),Column 5
0,-0.198171044497109,-0.00874750076302844,0.0031623,0.3
0.772034990355121,-0.20124702321325,-0.00906523229177969,,
1.54406998071024,-0.204289427858549,-0.00938104538155571,,
2.31610497106536,-0.207325209047696,-0.00971074939057992,,
3.08813996142049,-0.210383053197681,-0.0100465890606412,,
3.86017495177561,-0.213204873913605,-0.0103436440804345,,
4.63220994213073,-0.216103663757919,-0.0106539359111979,,
5.40424493248585,-0.219142414082582,-0.0109427654671488,,
6.17627992284097,-0.221867669375706,-0.011257186748256,,
6.94831491319609,-0.224422541969187,-0.0114971483554021,,
7.72034990355121,-0.227138615781714,-0.0118494180551205,,
8.49238489390633,-0.22981485749931,-0.012111865940454,,
9.26441988426146,-0.232174817765882,-0.0124238797687291,,
10.0364548746166,-0.234707490361501,-0.0127036813765598,,
10.8084898649717,-0.23700053088143,-0.0129831632445616,,
11.5805248553268,-0.239396851638328,-0.0132439371978479,,
12.3525598456819,-0.24201133533718,-0.0135306247059228,,
13.1245948360371,-0.244125359824965,-0.0138004266073288,,
13.8966298263922,-0.246404194173423,-0.0140830682571726,,
14.6686648167473,-0.248498302613744,-0.0143286618828795,,
15.4406998071024,-0.250528825875002,-0.0145888674098025,,
16.2127347974575,-0.252601921971667,-0.0148499590131155,,
16.9847697878127,-0.254561551412591,-0.0151293907258494,,
17.7568047781678,-0.256616010474014,-0.0153396416065092,,
18.5288397685229,-0.258545674485725,-0.0156032242547659,,
19.300874758878,-0.260270879257866,-0.0158798305541072,,
20.0729097492332,-0.261943644528884,-0.0161094413679574,,
20.8449447395883,-0.263871298664245,-0.0163361097394574,,
21.6169797299434,-0.264928128192106,-0.0165455915726844,,
22.3890147202985,-0.266925031703516,-0.0167961672882799,,
23.1610497106536,-0.268179514298763,-0.0170243758444473,,
23.9330847010088,-0.269496348739858,-0.0172289905269403,,
24.7051196913639,-0.271267278198953,-0.0175039918577267,,
25.477154681719,-0.272547432396667,-0.0176695376767704,,
26.2491896720741,-0.273564018718527,-0.0178746225648947,,
27.0212246624292,-0.274775974157375,-0.0180722175997641,,
27.7932596527844,-0.275911554294937,-0.0183124780487112,,
28.5652946431395,-0.27699391838824,-0.0184735767673847,,
29.3373296334946,-0.277885572623365,-0.0186831254743014,,
30.1093646238497,-0.279208665088548,-0.0188501257960976,,
30.8813996142048,-0.279784768736775,-0.0190230611578617,,
31.65343460456,-0.280441998303116,-0.0192267249800779,,
32.4254695949151,-0.281258145138105,-0.0193617095228933,,
33.1975045852702,-0.28194287346723,-0.0195407972641171,,
33.9695395756253,-0.282388700584792,-0.0197425217493299,,
34.7415745659805,-0.282843617824936,-0.0198735774628709,,
35.5136095563356,-0.283571558495578,-0.0200331046498343,,
36.2856445466907,-0.283815530077023,-0.0201695771322474,,
37.0576795370458,-0.284428359647639,-0.0203155623970313,,
37.8297145274009,-0.284294565833363,-0.0204450967341296,,
38.6017495177561,-0.284533558402941,-0.0205758013607991,,
39.3737845081112,-0.284537760871672,-0.0207307811368578,,
40.1458194984663,-0.284562427535964,-0.0208312922925931,,
40.9178544888214,-0.284685806536429,-0.0209371366250881,,
41.6898894791766,-0.284668402834401,-0.0210601507774331,,
42.4619244695317,-0.2845344719831,-0.0211407001367698,,
43.2339594598868,-0.284153143624759,-0.021257612064923,,
44.0059944502419,-0.28378844242531,-0.0213645430948768,,
44.778029440597,-0.283555296768749,-0.0214473828780881,,
45.5500644309522,-0.283273183215669,-0.0215286678480124,,
46.3220994213073,-0.282793736348258,-0.0215971632247669,,
47.0941344116624,-0.282077854935713,-0.0216891981403227,,
47.8661694020175,-0.281612888313821,-0.0217399887077088,,
48.6382043923726,-0.280895864926077,-0.0218072302027794,,
49.4102393827278,-0.28004052550227,-0.0218787516139964,,
50.1822743730829,-0.279149784847305,-0.021916635559255,,
50.954309363438,-0.278172299756248,-0.0219834758121875,,
51.7263443537931,-0.277331257861928,-0.0219805668066821,,
52.4983793441482,-0.276380220916473,-0.0220550139418267,,
53.2704143345034,-0.275261816085899,-0.0220660481006401,,
54.0424493248585,-0.274188907547241,-0.0220947703503991,,
54.8144843152136,-0.272567713876195,-0.0221036645511394,,
55.5865193055687,-0.271683688035398,-0.0220947703503991,,
56.3585542959239,-0.270368361001565,-0.0221283075058225,,
57.130589286279,-0.268787227820489,-0.0221336072457374,,
57.9026242766341,-0.267673071137655,-0.0221218040394917,,
58.6746592669892,-0.265815899711555,-0.0221261006740598,,
59.4466942573443,-0.264626098591561,-0.0221119736070943,,
60.2187292476995,-0.262887920981163,-0.0221224393395447,,
60.9907642380546,-0.261016223630537,-0.0221100175516686,,
61.7627992284097,-0.259247304047791,-0.0220588090237217,,
62.5348342187648,-0.25731161040703,-0.0219977867818,,
63.3068692091199,-0.255482942681889,-0.0219956802605719,,
64.0789041994751,-0.253501250280127,-0.0219431676956741,,
64.8509391898302,-0.251628410954301,-0.0218893009385588,,
65.6229741801853,-0.249623650653525,-0.0218402156502622,,
66.3950091705404,-0.247327458282047,-0.0217897594513254,,
67.1670441608955,-0.245007284431397,-0.0216896328193061,,
67.9390791512507,-0.242853108095627,-0.0216171250211654,,
68.7111141416058,-0.240671981145167,-0.0215771847099457,,
69.4831491319609,-0.238050828311155,-0.0214623124293309,,
70.255184122316,-0.235683559403312,-0.0213767308248385,,
