Time domain (s),Current (AC) (A),Potential (AC) (V),Frequency (Hz),Column 5
0,0.13211644838608,0.00195899332079019,10000,0.3
3.125E-06,0.129332132674316,0.00178141902764262,,
6.25E-06,0.121737837388396,0.00151287466635575,,
9.375E-06,0.109423051667035,0.00120882344798456,,
1.25E-05,0.0929006627978433,0.000836531550973074,,
1.5625E-05,0.0727574039767871,0.000432422259387,,
1.875E-05,0.0499831689598865,3.45191663431166E-06,,
2.1875E-05,0.0254403076292796,-0.000354886035590862,,
2.5E-05,0.000452914100736128,-0.00075598599601534,,
2.8125E-05,-0.0246387825712002,-0.00113227991589726,,
3.125E-05,-0.0493792013167207,-0.00144658686485544,,
3.4375E-05,-0.0726124463636661,-0.00173039667420571,,
3.75E-05,-0.0928318370665671,-0.00190912869093252,,
4.0625E-05,-0.109567986868651,-0.00206338223037639,,
4.375E-05,-0.121973382303965,-0.00211687756139467,,
4.6875E-05,-0.12970678580025,-0.0020715763128174,,
5E-05,-0.132248653852964,-0.00198924666331557,,
5.3125E-05,-0.129674961463417,-0.00178273428164433,,
5.625E-05,-0.12190749247982,-0.00149199688443824,,
5.9375E-05,-0.109657005365762,-0.00119907156470056,,
6.25E-05,-0.0929593137059351,-0.000831115505026236,,
6.5625E-05,-0.0726542214086348,-0.000434403892079605,,
6.875E-05,-0.049693455437188,-1.06520571252489E-05,,
7.1875E-05,-0.0249822612939417,0.000396510324073951,,
7.5E-05,0.00010398938232548,0.000742537148774147,,
7.8125E-05,0.0249322612267072,0.0011102769166782,,
8.125E-05,0.0496722765651411,0.00145651128145863,,
8.4375E-05,0.0726000752130101,0.00173650285343108,,
8.75E-05,0.0927973009376525,0.00195699043399289,,
9.0625E-05,0.109293199408157,0.00207983915853838,,
9.375E-05,0.121693507431879,0.00212502038393669,,
9.6875E-05,0.129318013426284,0.00207037483078754,,
0.0001,0.131926981524404,0.00196875270552255,,
0.000103125,0.129399994710885,0.0017827017753671,,
0.00010625,0.121729791658169,0.00152128879129165,,
0.000109375,0.109440891224865,0.0011849238324908,,
0.0001125,0.0929399053427683,0.000827417290827359,,
0.000115625,0.0727836702604262,0.000420768758862877,,
0.00011875,0.0498757057943153,3.55893730197288E-05,,
0.000121875,0.0253849736239,-0.000383970402364042,,
0.000125,0.000369364010798759,-0.000742122068613682,,
0.000128125,-0.0245409339411931,-0.00111066949249228,,
0.00013125,-0.0492994163595917,-0.00145761649489717,,
0.000134375,-0.0725047366715419,-0.00174492823053995,,
0.0001375,-0.0930028816712887,-0.00196188012829035,,
0.000140625,-0.109626615365238,-0.00207338291170789,,
0.00014375,-0.122080330004926,-0.00213228428674128,,
0.000146875,-0.129687915313199,-0.00208012296334648,,
0.00015,-0.132236282702308,-0.00196123500370371,,
0.000153125,-0.129740896110573,-0.00179809599829905,,
0.00015625,-0.121986784383843,-0.00150623338379097,,
0.000159375,-0.109532128460953,-0.0011866866729302,,
0.0001625,-0.092946359856154,-0.000828687536136741,,
0.000165625,-0.0726981479580654,-0.000445225982041553,,
0.00016875,-0.0497389507919554,-2.0516462138076E-06,,
0.000171875,-0.0249206744787196,0.000413678639619164,,
0.000175,0.000187920467844645,0.000737449916327737,,
0.000178125,0.0250099395023839,0.00110908418633837,,
0.00018125,0.0495530249480389,0.00145855917694826,,
0.000184375,0.0725536161635359,0.00173943341938188,,
0.0001875,0.0927623838131562,0.00192021333159875,,
0.000190625,0.109427959786589,0.00207336040736195,,
0.00019375,0.121720782233235,0.00209150391123547,,
0.000196875,0.129319178824535,0.00206713420495763,,
0.0002,0.131902059931053,0.0019740812345681,,
0.000203125,0.12940118252064,0.00175401123464969,,
0.00020625,0.121805901128509,0.0015059383268099,,
0.000209375,0.109432666202599,0.00120345991217841,,
0.0002125,0.092915566448543,0.00083053539299538,,
0.000215625,0.0727368078038653,0.000424084399179403,,
0.00021875,0.0499515911496071,1.25886811264131E-05,,
0.000221875,0.025485802984047,-0.000375096188575785,,
0.000225,0.000456051711409742,-0.000726060216749147,,
0.000228125,-0.0245938699155579,-0.0011323024202432,,
0.00023125,-0.0493372469797136,-0.00145460716373513,,
0.000234375,-0.0725241450347087,-0.00175385620471014,,
0.0002375,-0.0928745982177475,-0.00193543377096983,,
0.000240625,-0.10947775815028,-0.00206965094098965,,
0.00024375,-0.122048729783142,-0.00209667866058272,,
0.000246875,-0.129714809118972,-0.00208436878329943,,
0.00025,-0.132199393365388,-0.00197915846508279,,
0.000253125,-0.129731303986514,-0.00178731891702899,,
0.00025625,-0.122018743189704,-0.00150003968766432,,
0.000259375,-0.109711375676435,-0.00120198337702959,,
0.0002625,-0.0929563553872999,-0.000839454615475077,,
0.000265625,-0.0726396987535169,-0.000431405813090535,,
0.00026875,-0.0497044370745456,-2.00526225624387E-05,,
0.000271875,-0.0250075414713691,0.00039345723446127,,
0.000275,9.3568032588121E-05,0.000741016855175136,,
0.000278125,0.0248798855399626,0.00110108514156249,,
0.00028125,0.0496755934678532,0.00142772322190865,,
0.000284375,0.0725755794382511,0.00172304525449984,,
0.0002875,0.092821617420373,0.00194492060306706,,
0.000290625,0.109340263568261,0.00204195684270569,,
0.00029375,0.121749805131966,0.00208191956030568,,
0.000296875,0.129384306657517,0.00209846275512726,,
0.0003,0.131877541744789,0.0019683276234308,,
0.000303125,0.129374490418409,0.00176516088787082,,
0.00030625,0.121736671990146,0.00150198756383846,,
0.000309375,0.109481500871583,0.00118629159663319,,
0.0003125,0.0927939616234356,0.000805082977624938,,
0.000315625,0.0727805326497526,0.000427695096476999,,
0.00031875,0.0498588075196874,2.62338162748677E-05,,
0.000321875,0.0253739919865423,-0.00037266821968629,,
0.000325,0.000392515095269066,-0.000729690917909753,,
0.000328125,-0.0245179845602661,-0.00106120994086378,,
0.00033125,-0.0492970407400817,-0.00147488357951664,,
