Time domain (s),Current (AC) (A),Potential (AC) (V),Frequency (Hz),Column 5
0,0.0131482502638824,-0.000568985335753336,10000,0.3
3.125E-06,-0.0115561676061493,-0.000909575539866925,,
6.25E-06,-0.0366787896463444,-0.00127586825893644,,
9.375E-06,-0.0608266159600347,-0.00159824473723669,,
1.25E-05,-0.0827974242370104,-0.00182492846247317,,
1.5625E-05,-0.101340271695096,-0.00200549477520573,,
1.875E-05,-0.116098470399295,-0.0020815359253703,,
2.1875E-05,-0.126257871808664,-0.00209693488665641,,
2.5E-05,-0.131519779352756,-0.00200732261638592,,
2.8125E-05,-0.131676080807417,-0.00186460684699785,,
3.125E-05,-0.126500653308212,-0.00166679709825912,,
3.4375E-05,-0.116377176607607,-0.00135682739229637,,
3.75E-05,-0.101821875250483,-0.00100041684389396,,
4.0625E-05,-0.0834220506248678,-0.000600899553647505,,
4.375E-05,-0.0617462209041245,-0.000214469162689301,,
4.6875E-05,-0.037776521271387,0.000189901424765271,,
5E-05,-0.0128181195732685,0.000564185635505865,,
5.3125E-05,0.0120800937519013,0.000963427548263951,,
5.625E-05,0.0371097171508616,0.00126968058222188,,
5.9375E-05,0.0610251192903132,0.00158532602151507,,
6.25E-05,0.0826546911199335,0.00183377935368778,,
6.5625E-05,0.101326630928663,0.0019921897917321,,
6.875E-05,0.116007692909409,0.00209265267430636,,
7.1875E-05,0.125965766263415,0.00211118983005587,,
7.5E-05,0.131210701314052,0.00199799304886605,,
7.8125E-05,0.131336630938321,0.00188628958989412,,
8.125E-05,0.126222067814648,0.00164412373567346,,
8.4375E-05,0.116216891566288,0.0013228931234317,,
8.75E-05,0.10193455039551,0.00100700742189996,,
9.0625E-05,0.083495662477704,0.000627108467474269,,
9.375E-05,0.0619677566081667,0.000229450437315482,,
9.6875E-05,0.0381032719490796,-0.000169015243596693,,
0.0001,0.0132507129412969,-0.000582685827834162,,
0.000103125,-0.011658919998957,-0.000916175358728566,,
0.00010625,-0.0366312280359517,-0.00125668609148688,,
0.000109375,-0.0608890013413823,-0.00159717834253437,,
0.0001125,-0.0826512145352144,-0.00181632337800952,,
0.000115625,-0.10136243492268,-0.00199608203998825,,
0.00011875,-0.116035698730757,-0.00209434559899924,,
0.000121875,-0.126189643833553,-0.00210576544798968,,
0.000125,-0.131504327865116,-0.00200961804484434,,
0.000128125,-0.131492932392982,-0.00186045031027993,,
0.00013125,-0.126593265662256,-0.00163017558867073,,
0.000134375,-0.116427876801426,-0.00135446542967932,,
0.0001375,-0.10200840367784,-0.0010200074571487,,
0.000140625,-0.0836160633665508,-0.000605963542356758,,
0.00014375,-0.0618336666669886,-0.000220211430177919,,
0.000146875,-0.0377190610517248,0.000189513308842315,,
0.00015,-0.0127371441208538,0.000559430291363849,,
0.000153125,0.0120260135451604,0.000915031340841477,,
0.00015625,0.0370279449811154,0.00128255494183804,,
0.000159375,0.0608928642132923,0.0016124534763593,,
0.0001625,0.0827294859772921,0.00184916352960585,,
0.000165625,0.101324095918972,0.00201573918740072,,
0.00016875,0.115864887363484,0.00209862226683599,,
0.000171875,0.125909126904034,0.0020906973093231,,
0.000175,0.13112661142116,0.00201329590525745,,
0.000178125,0.131286582604136,0.00186058522676724,,
0.00018125,0.126076896259678,0.00165607770610077,,
0.000184375,0.116320851106568,0.00136763734483658,,
0.0001875,0.101829118135314,0.00101244104482179,,
0.000190625,0.0835751169243041,0.000629032413549169,,
0.00019375,0.0619144972617067,0.000225828022034857,,
0.000196875,0.0382526685202014,-0.000167754790932673,,
0.0002,0.0131989746006515,-0.000575472416179945,,
0.000203125,-0.0115086542816555,-0.00091873137930687,,
0.00020625,-0.0367430581777481,-0.00128974617543909,,
0.000209375,-0.0607647134376759,-0.00159874743976562,,
0.0002125,-0.0828143243016169,-0.00183165765330884,,
0.000215625,-0.101383777289983,-0.00200659443698736,,
0.00021875,-0.116048156492667,-0.00209902147178509,,
0.000221875,-0.126320643477203,-0.00208905798159131,,
0.000225,-0.13137057592523,-0.00201754485052819,,
0.000228125,-0.131412826086747,-0.00188856284030026,,
0.00023125,-0.126557534097088,-0.0016487127444198,,
0.000234375,-0.116531015481425,-0.00133806475967768,,
0.0002375,-0.101891551802561,-0.000973825358657532,,
0.000240625,-0.0835042332247544,-0.000632619713580418,,
0.00024375,-0.0617844633360341,-0.000218884443355716,,
0.000246875,-0.0377636289363872,0.000201709389678673,,
0.00025,-0.0128117941205158,0.00055108210267818,,
0.000253125,0.0120674187034464,0.00092698531126878,,
0.00025625,0.03711966404603,0.00129279380951974,,
0.000259375,0.0610128788149482,0.00160869799276187,,
0.0002625,0.0826924989787532,0.00183473670629786,,
0.000265625,0.101308258144141,0.00198461598672095,,
0.00026875,0.115845404003287,0.00209284488409667,,
0.000271875,0.125897296858809,0.00206996083001032,,
0.000275,0.131148581505149,0.00201675568148474,,
0.000278125,0.131271541546636,0.0018705653505009,,
0.00028125,0.12622713783403,0.00163566280855276,,
0.000284375,0.116271213202524,0.00135220511647072,,
0.0002875,0.101950822743431,0.00101525396117763,,
0.000290625,0.0835400372187708,0.000612145674558029,,
0.00029375,0.0620028363137,0.00020761429622107,,
0.000296875,0.0380840300183776,-0.000187683619491175,,
0.0003,0.0132739626016056,-0.000554087228824329,,
0.000303125,-0.0116278721659799,-0.00090396264435233,,
0.00030625,-0.0366846805260073,-0.00129264410766394,,
0.000309375,-0.0608938299312699,-0.00158706884682625,,
0.0003125,-0.0826560914110009,-0.00181899213702286,,
0.000315625,-0.101393096468466,-0.00198964301200899,,
0.00031875,-0.116116674183172,-0.00208633932195967,,
0.000321875,-0.126266563270462,-0.00211026389635371,,
0.000325,-0.131504762438206,-0.0020375549986138,,
0.000328125,-0.131499257845734,-0.00186662689796835,,
0.00033125,-0.126455892279954,-0.00163312157334294,,
0.000334375,-0.116462980649909,-0.0013415892218922,,
0.0003375,-0.101998456782672,-0.00103368946751869,,
0.000340625,-0.0835369710641923,-0.000620957754180473,,
0.00034375,-0.0617641832585063,-0.000211234863331189,,
0.000346875,-0.0377482257346458,0.000199637589918478,,
0.00035,-0.0127407655632695,0.000573243521879263,,
0.000353125,0.0120220058155537,0.000915062759749397,,
0.00035625,0.0370332322870423,0.00130010517424006,,
0.000359375,0.0609513867227298,0.00157809597632141,,
0.0003625,0.0826337591827708,0.00180024983428551,,
0.000365625,0.101350073732568,0.00199725008409901,,
0.00036875,0.115823651205844,0.0020938983416019,,
0.000371875,0.12588609453027,0.00208587727919429,,
0.000375,0.131196553545682,0.0020035560437619,,
0.000378125,0.131240928286749,0.00186174957453611,,
0.00038125,0.126256302516951,0.00163037703931623,,
0.000384375,0.116343038477101,0.0013607806301974,,
0.0003875,0.101877693749584,0.000986864205497984,,
0.000390625,0.0835320217595575,0.000637280800997786,,
0.00039375,0.0618678289404432,0.000221636370066669,,
0.000396875,0.0381588248757362,-0.000183621339497453,,
0.0004,0.0131630257489384,-0.000560461570816351,,
0.000403125,-0.0115251197731722,-0.000920413214973159,,
0.00040625,-0.0366990697238723,-0.00128076960859236,,
0.000409375,-0.0607807926420016,-0.00157747683901599,,
0.0004125,-0.0827101716177418,-0.001846651865133,,
0.000415625,-0.101313424735321,-0.00201066965417862,,
0.00041875,-0.116050039642723,-0.00209911757668069,,
0.000421875,-0.126317891180967,-0.00209201690346106,,
0.000425,-0.131481681778543,-0.00199004776147138,,
0.000428125,-0.131539624857194,-0.0018758326380266,,
0.00043125,-0.126450194543887,-0.00164201682066301,,
0.000434375,-0.116480749860695,-0.00132648227163346,,
0.0004375,-0.101881411763797,-0.00100069222138233,,
0.000440625,-0.0835287624613834,-0.000626311905746579,,
0.00044375,-0.0617842219065397,-0.000214888697520177,,
0.000446875,-0.0378398723707121,0.000181392445197215,,
0.00045,-0.0127878443146734,0.000582593419280908,,
0.000453125,0.0121048402750751,0.000918054948698455,,
0.00045625,0.0370803351813956,0.00127993423527251,,
0.000459375,0.060960271328123,0.00157162737760563,,
0.0004625,0.0826318760327147,0.00181467665759349,,
0.000465625,0.101263231543439,0.00197544536191252,,
0.00046875,0.115864887363484,0.00210573772542366,,
0.000471875,0.125937881156814,0.00209960919018304,,
0.000475,0.131155534674587,0.00204224935311048,,
0.000478125,0.131159349260598,0.00186137624398164,,
0.00048125,0.126261589822878,0.00161961698739477,,
0.000484375,0.116306268765107,0.0013417407719194,,
0.0004875,0.101867336424275,0.00101223035332065,,
0.000490625,0.083507299379333,0.000640808959554651,,
0.00049375,0.0619760134968744,0.000246078432358132,,
0.000496875,0.0380466325896983,-0.000185319808703177,,
0.0005,0.0132722725951449,-0.000553310996978418,,
0.000503125,-0.0117784758845735,-0.000852298870492429,,
0.00050625,-0.0366422372208954,-0.00128984412850564,,
0.000509375,-0.0608619612380118,-0.00156647837302737,,
0.0005125,-0.0826947201301015,-0.00184597358635319,,
0.000515625,-0.101455868137004,-0.00200999137539881,,
0.00051875,-0.116119185049913,-0.00208771620940063,,
0.000521875,-0.126253429505968,-0.00208964015547597,,
0.000525,-0.13151490247697,-0.00201494077750208,,
0.000528125,-0.131558214928262,-0.00184356172311784,,
0.00053125,-0.126512097066245,-0.00163193874386369,,
0.000534375,-0.116442893715977,-0.0013200432436542,,
0.0005375,-0.101971223535706,-0.00101063907803667,,
0.000540625,-0.0834949623321703,-0.00060065744323845,,
0.00054375,-0.0618176357485618,-0.000238487993807546,,
0.000546875,-0.0377033681345902,0.000194592082920053,,
0.00055,-0.0127327018181572,0.000568390224671145,,
0.000553125,0.0120482009156938,0.00092764695650871,,
0.00055625,0.0370385195929692,0.00126851623445301,,
0.000559375,0.0608732118524499,0.00159836671652691,,
0.0005625,0.0827022285873767,0.00183211599973232,,
0.000565625,0.101288171210209,0.00199747556096863,,
0.00056875,0.115894655620141,0.00210292480906782,,
0.000571875,0.125949711202039,0.00209260462185901,,
0.000575,0.131301985805877,0.00201968318444656,,
0.000578125,0.131240059140569,0.0018541757695254,,
0.00058125,0.126154467556222,0.00163529317434064,,
0.000584375,0.116309455634433,0.00132837849514278,,
0.0005875,0.101883198342055,0.000988063668517114,,
0.000590625,0.0833779655991942,0.000606353506450663,,
0.00059375,0.0619485388204141,0.000241047710728193,,
0.000596875,0.0381400416610736,-0.000164487224495247,,
0.0006,0.0131317606294163,-0.000540403370283382,,
0.000603125,-0.0115301897925541,-0.000907457535830325,,
0.00060625,-0.0367259166836472,-0.00127638574683386,,
0.000609375,-0.0608295613998662,-0.00155754985862844,,
0.0006125,-0.0828083851360552,-0.00182620554867663,,
0.000615625,-0.101421874864196,-0.00198774863667062,,
0.00061875,-0.11612575193216,-0.00206948400187645,,
0.000621875,-0.126254491795743,-0.00210010450002729,,
0.000625,-0.131398871461971,-0.0020106382352707,,
0.000628125,-0.131581005872531,-0.00187002568455075,,
0.00063125,-0.126584381056862,-0.00164626946227608,,
0.000634375,-0.116484950733897,-0.00136366932156706,,
0.0006375,-0.101841479325427,-0.000986651665825899,,
0.000640625,-0.0834736199648672,-0.00062149187561733,,
