Time domain (s),Current (AC) (A),Potential (AC) (V),Frequency (Hz),Column 5
0,0.283412654678828,0.00726715551475499,0.50119,0.3
0.0048712189987829,0.283251484519994,0.00728993075735751,,
0.00974243799756579,0.282494125841448,0.0072857658403076,,
0.0146136569963487,0.282088026414978,0.00726036511834938,,
0.0194848759951316,0.281686335362655,0.00726328846835456,,
0.0243560949939145,0.280814182621307,0.00724065029897147,,
0.0292273139926974,0.280113780136748,0.00721402382610892,,
0.0340985329914803,0.279413553987154,0.0072306624061218,,
0.0389697519902632,0.278682469218528,0.00716594539441573,,
0.0438409709890461,0.277812256161805,0.00720359571734353,,
0.048712189987829,0.276881383876812,0.00714106660510039,,
0.0535834089866119,0.275619001855926,0.00715456568118444,,
0.0584546279853947,0.274466476518795,0.0071123576737131,,
0.0633258469841776,0.273408643058354,0.00707677135714624,,
0.0681970659829605,0.272216089683964,0.00706538109982136,,
0.0730682849817434,0.270872064573865,0.00704187040667614,,
0.0779395039805263,0.269605097843864,0.00700983744971939,,
0.0828107229793092,0.267903465422917,0.00701881047354114,,
0.0876819419780921,0.266538103781944,0.00698025072252362,,
0.092553160976875,0.265186319933345,0.00692571666940234,,
0.0974243799756579,0.263410979496652,0.006912768522219,,
0.102295598974441,0.261961858746876,0.00686050144926442,,
0.107166817973224,0.260033283224814,0.00683670342956333,,
0.112038036972007,0.258137858676342,0.00678898086103574,,
0.116909255970789,0.256431994216213,0.0067614818644115,,
0.121780474969572,0.254537275007604,0.00671684871536637,,
0.126651693968355,0.252392689152314,0.00667964915244879,,
0.131522912967138,0.250572383299315,0.00662791192020773,,
0.136394131965921,0.248337690276449,0.00657364146943173,,
0.141265350964704,0.246269986466291,0.00652040170382406,,
0.146136569963487,0.244036880458118,0.00648883532301792,,
0.15100778896227,0.241769741801526,0.00643579589519261,,
0.155879007961053,0.239475623895151,0.00638225298688866,,
0.160750226959836,0.23695632623732,0.00633318077435474,,
0.165621445958618,0.234729391952954,0.00627610559462877,,
0.170492664957401,0.232137267954206,0.00619695108249019,,
0.175363883956184,0.229584466652854,0.0061564090418389,,
0.180235102954967,0.227075220088079,0.00610014575733508,,
0.18510632195375,0.224492089172592,0.0060365437835479,,
0.189977540952533,0.221688539549729,0.00597957404475968,,
0.194848759951316,0.218821685674107,0.00588357007073315,,
0.199719978950099,0.216017783381311,0.00583282398330898,,
0.204591197948882,0.213277009006308,0.00576506763656592,,
0.209462416947665,0.210394461318721,0.00570056677878261,,
0.214333635946447,0.207500628193316,0.00564149612930542,,
0.21920485494523,0.204443685224452,0.0055592205654027,,
0.224076073944013,0.201293637393593,0.00547943604366008,,
0.228947292942796,0.198255738601047,0.00542057891208225,,
0.233818511941579,0.195140957763367,0.00536296598357255,,
0.238689730940362,0.192042047072619,0.00525520798098489,,
0.243560949939145,0.188548851398116,0.00517705515775724,,
0.248432168937928,0.185556623361738,0.00503753307260446,,
0.253303387936711,0.181940676509097,0.00503922012761215,,
0.258174606935493,0.1785698793428,0.00494015836638395,,
0.263045825934276,0.175417891827315,0.0048562590120369,,
0.267917044933059,0.171754003905819,0.00475817785153199,,
0.272788263931842,0.168353207753448,0.00469201366295247,,
0.277659482930625,0.164827919115151,0.00460496162455959,,
0.282530701929408,0.161224690421925,0.0045433735726883,,
0.287401920928191,0.157798479992594,0.0044161169046455,,
0.292273139926974,0.153919309119604,0.00432472860767863,,
0.297144358925757,0.150249778479199,0.00425165803766125,,
0.30201557792454,0.14668320541701,0.00416195152365528,,
0.306886796923322,0.142791162091509,0.004090557464552,,
0.311758015922105,0.139006484718371,0.00399943540595338,,
0.316629234920888,0.135211932587143,0.00387780928399861,,
0.321500453919671,0.131314224500862,0.00379585004291005,,
0.326371672918454,0.12736537927447,0.00368420917778156,,
0.331242891917237,0.123502739804533,0.00362056502761954,,
0.33611411091602,0.119526783077133,0.00348748538377697,,
0.340985329914803,0.115658148218356,0.0033962183438887,,
0.345856548913586,0.111520624578449,0.00326363690847842,,
0.350727767912368,0.107582535784977,0.00321495482741518,,
0.355598986911151,0.103405160442777,0.00313232340034686,,
0.360470205909934,0.0992490995895804,0.00299675271434507,,
0.365341424908717,0.0952382064970618,0.00290323714645435,,
0.3702126439075,0.0910659669107437,0.0027997495018548,,
0.375083862906283,0.0869457020556249,0.00270217445785192,,
0.379955081905066,0.0827577466154708,0.00261626118158942,,
0.384826300903849,0.0785927367627545,0.00247580330811248,,
0.389697519902632,0.074372137312038,0.00235930161574327,,
0.394568738901415,0.0701905299306563,0.00227900834147476,,
0.399439957900197,0.0659002781684087,0.00216880938117292,,
0.40431117689898,0.0616615602999458,0.00204365362381953,,
0.409182395897763,0.0574043052181925,0.00196940211529695,,
0.414053614896546,0.0530433651764893,0.00184207427462102,,
0.418924833895329,0.0487899894639858,0.00175533592301891,,
0.423796052894112,0.0444913177071164,0.00160417579433725,,
0.428667271892895,0.0401622722523706,0.00152062439508516,,
0.433538490891678,0.0358454159521427,0.00138435252684577,,
0.438409709890461,0.0314611776530698,0.00127318614593808,,
0.443280928889244,0.0271112144629939,0.00119674146590576,,
0.448152147888026,0.0228052688887811,0.00105620978377186,,
0.453023366886809,0.0184256373406924,0.000972766461481367,,
0.457894585885592,0.0140147945036391,0.000864539246719698,,
0.462765804884375,0.00968171538654829,0.00073450948200815,,
0.467637023883158,0.00527263589915403,0.000651569640196747,,
0.472508242881941,0.000962303992664466,0.000547647051727829,,
0.477379461880724,-0.00345594491295665,0.000410405126858748,,
0.482250680879507,-0.00780771553643301,0.000301231579678873,,
0.48712189987829,-0.0122046279111801,0.000196897771552074,,
0.491993118877072,-0.0165904311830754,8.42130411373709E-05,,
0.496864337875855,-0.0209543689191989,-1.43531476819447E-05,,
0.501735556874638,-0.0252885060460851,-0.000116905003956891,,
0.506606775873421,-0.0297101493997999,-0.00024721945920092,,
0.511477994872204,-0.0340516485115125,-0.000376870954547748,,
0.516349213870987,-0.0383290057793785,-0.000478228692200044,,
0.52122043286977,-0.0426887555600619,-0.000558786886825313,,
0.526091651868553,-0.0470246119528657,-0.000692761460628688,,
0.530962870867336,-0.0513163846041941,-0.000808934968078656,,
0.535834089866119,-0.0556590298931851,-0.000909114403249145,,
0.540705308864901,-0.0598856026908716,-0.0010160012000866,,
0.545576527863684,-0.0641966840209662,-0.00115205032434496,,
0.550447746862467,-0.068468178151216,-0.00123124701285837,,
0.55531896586125,-0.0726605419655177,-0.00135870533669502,,
0.560190184860033,-0.0769072610330584,-0.00143735241431919,,
0.565061403858816,-0.0810318681367125,-0.00155184941085507,,
0.569932622857599,-0.0852767797708527,-0.00168730147580209,,
0.574803841856382,-0.0894934778104487,-0.00177011347047618,,
0.579675060855165,-0.0935146203728603,-0.00188834439422836,,
0.584546279853947,-0.0977072927733523,-0.00201518061653116,,
0.58941749885273,-0.101830577364762,-0.00212382564100944,,
0.594288717851513,-0.105877464832195,-0.00219776082671785,,
0.599159936850296,-0.109795495523296,-0.00230285380959794,,
0.604031155849079,-0.113883424954043,-0.00241294469293818,,
0.608902374847862,-0.117842497608457,-0.00250973947400013,,
0.613773593846645,-0.121933336566141,-0.00266951280930261,,
0.618644812845428,-0.125870499601042,-0.00273618443239654,,
0.623516031844211,-0.129700671395383,-0.00285568064740405,,
0.628387250842994,-0.133549534696109,-0.0029760203899154,,
0.633258469841776,-0.137402101031119,-0.00304990417316686,,
0.638129688840559,-0.141272653532651,-0.00316462391368422,,
0.643000907839342,-0.144929311720544,-0.00323645950671514,,
0.647872126838125,-0.148740792008499,-0.00335578569821049,,
0.652743345836908,-0.152420197406994,-0.00345469193405501,,
0.657614564835691,-0.15612680247398,-0.00354111000880808,,
0.662485783834474,-0.159728400068771,-0.00362617975756674,,
0.667357002833257,-0.163338461741925,-0.0037362073763445,,
0.67222822183204,-0.166948214828889,-0.00385183390892863,,
0.677099440830823,-0.17047002085161,-0.003924683052976,,
0.681970659829605,-0.173872051348742,-0.0040208979088785,,
0.686841878828388,-0.177391168263233,-0.00411682939226043,,
0.691713097827171,-0.180860029712442,-0.00418736806175435,,
0.696584316825954,-0.184059980338651,-0.0042961198451823,,
0.701455535824737,-0.187485639721214,-0.00436784077119334,,
0.70632675482352,-0.190845746580204,-0.00445762504789116,,
0.711197973822303,-0.193894930810568,-0.00456180992069344,,
0.716069192821086,-0.197339590285707,-0.00462998803118841,,
0.720940411819869,-0.200245546440017,-0.00474213501281895,,
0.725811630818652,-0.203274848902976,-0.00484075524011951,,
0.730682849817434,-0.206412024281325,-0.00492247064903895,,
0.735554068816217,-0.209126172076476,-0.00498008357754864,,
0.740425287815,-0.212060385909073,-0.00505080149663728,,
0.745296506813783,-0.215219823576867,-0.00513574735229394,,
0.750167725812566,-0.217961259207992,-0.00521761037852642,,
0.755038944811349,-0.220761282131537,-0.00527240803399209,,
0.759910163810132,-0.223713085376982,-0.00537188101487818,,
0.764781382808915,-0.226092417155629,-0.0054303691031734,,
0.769652601807698,-0.228872690562993,-0.00551655652587479,,
0.77452382080648,-0.231446475725288,-0.00557525549604554,,
0.779395039805263,-0.233923276656336,-0.00565785792685558,,
0.784266258804046,-0.236362297820941,-0.00570774203461211,,
0.789137477802829,-0.238889221966047,-0.00578490371302243,,
0.794008696801612,-0.241100638773414,-0.00588328010815387,,
0.798879915800395,-0.243565625261747,-0.00593309040725343,,
0.803751134799178,-0.245562398331871,-0.00599978180052307,,
0.808622353797961,-0.247853562627567,-0.00601848570490837,,
0.813493572796744,-0.250102362447706,-0.00610897511787867,,
0.818364791795526,-0.252279393936722,-0.00615665814605482,,
0.823236010794309,-0.254250642520532,-0.00623645584791488,,
0.828107229793092,-0.256019987568385,-0.00628031796010076,,
0.832978448791875,-0.257886272763742,-0.00632248379119726,,
0.837849667790658,-0.259791968823978,-0.00639575338098464,,
0.842720886789441,-0.261545620059866,-0.00643685557661966,,
0.847592105788224,-0.262887881820306,-0.00649901169154443,,
0.852463324787007,-0.264793004791903,-0.00654595663315449,,
0.85733454378579,-0.266557236125744,-0.00655966395509155,,
0.862205762784573,-0.268106867806084,-0.0066188888119405,,
0.867076981783355,-0.269395171066959,-0.0066786527355851,,
0.871948200782138,-0.27082859800477,-0.00673525211307879,,
0.876819419780921,-0.271869900062158,-0.00675603583996542,,
0.881690638779704,-0.273148460816166,-0.00680838726567012,,
0.886561857778487,-0.274906344091236,-0.00684465763032227,,
0.89143307677727,-0.27559493213308,-0.00688619345181429,,
0.896304295776053,-0.276828395219559,-0.00694213909549246,,
0.901175514774836,-0.2777941818278,-0.00697488905082766,,
0.906046733773619,-0.278604440996116,-0.00698516954228001,,
0.910917952772402,-0.279387544579684,-0.00701208861374525,,
0.915789171771184,-0.280305368077199,-0.00703006629366998,,
0.920660390769967,-0.281000083759109,-0.00705298915358599,,
0.92553160976875,-0.28182872584762,-0.00708422075941417,,
0.930402828767533,-0.282306549521471,-0.00712352914109182,,
0.935274047766316,-0.282839125202234,-0.00712793525428745,,
0.940145266765099,-0.283496898708787,-0.00716938540501744,,
0.945016485763882,-0.283948845226392,-0.00715427440059369,,
0.949887704762665,-0.284108075700601,-0.00718132000118432,,
0.954758923761448,-0.284830343720932,-0.00719280251932997,,
0.959630142760231,-0.284722911642957,-0.0072023462422286,,
0.964501361759013,-0.284813195145498,-0.00723320880477374,,
0.969372580757796,-0.285011087060981,-0.00723417886140343,,
0.974243799756579,-0.284750772567569,-0.00723802745563917,,
0.979115018755362,-0.284871914689143,-0.00724281447422337,,
0.983986237754145,-0.284704043801606,-0.00725935947540357,,
0.988857456752928,-0.284472383740153,-0.00726100303602406,,
0.993728675751711,-0.284347670835519,-0.00725318986252033,,
0.998599894750494,-0.283361473454975,-0.00725195752155772,,
1.00347111374928,-0.28342795173712,-0.00726314348706536,,
1.00834233274806,-0.282794688790827,-0.00728398916050299,,
1.01321355174684,-0.282521016923748,-0.007269439629074,,
1.01808477074563,-0.281913190296287,-0.00724798239819613,,
1.02295598974441,-0.28101476364502,-0.00723587646050472,,
1.02782720874319,-0.280403233983275,-0.00721434542096988,,
1.03269842774197,-0.279742330531077,-0.00721789878057999,,
1.03756964674076,-0.279215573904188,-0.00717059665779241,,
1.04244086573954,-0.278042064706116,-0.0071752782354384,,
1.04731208473832,-0.277014252273619,-0.00716365996208523,,
1.05218330373711,-0.275736220524508,-0.00715352708794592,,
1.05705452273589,-0.274646250016531,-0.0071418758642996,,
1.06192574173467,-0.273469743124038,-0.00709453288314821,,
1.06679696073345,-0.272209168536552,-0.00707900143298446,,
1.07166817973224,-0.271068193139688,-0.00702892753154005,,
1.07653939873102,-0.269742330531077,-0.00704180187006687,,
1.0814106177298,-0.268228715267522,-0.00698850147592012,,
